clip_id,path,video_id,start_time,end_time,label,split
clip_004119,val/non-gioco/clip_004119.mp4,seconda_parte,1607.1861616559338,1610.1161361163056,non-gioco,val
clip_004120,val/non-gioco/clip_004120.mp4,seconda_parte,1613.1308636020942,1614.5638196617376,non-gioco,val
clip_004121,val/non-gioco/clip_004121.mp4,seconda_parte,1616.8,1617.78,non-gioco,val
clip_004122,val/passaggio/clip_004122.mp4,seconda_parte,1618.02,1618.79,passaggio,val
clip_004123,val/passaggio/clip_004123.mp4,seconda_parte,1619.14,1619.44,passaggio,val
clip_004124,val/passaggio/clip_004124.mp4,seconda_parte,1624.19,1624.59,passaggio,val
clip_004125,val/non-gioco/clip_004125.mp4,seconda_parte,1629.385944555937,1631.9111360061338,non-gioco,val
clip_004126,val/idle/clip_004126.mp4,seconda_parte,1634.290173910534,1634.606173910534,idle,val
clip_004127,val/non-gioco/clip_004127.mp4,seconda_parte,1635.7416762624448,1638.3499490124434,non-gioco,val
clip_004128,val/passaggio/clip_004128.mp4,seconda_parte,1647.97,1648.45,passaggio,val
clip_004129,val/passaggio/clip_004129.mp4,seconda_parte,1648.97,1649.45,passaggio,val
clip_004130,val/passaggio/clip_004130.mp4,seconda_parte,1650.11,1650.48,passaggio,val
clip_004131,val/passaggio/clip_004131.mp4,seconda_parte,1653.3,1654.01,passaggio,val
clip_004132,val/non-gioco/clip_004132.mp4,seconda_parte,1670.0216572010283,1671.6379550398467,non-gioco,val
clip_004133,val/non-gioco/clip_004133.mp4,seconda_parte,1675.1076716741347,1676.6698392691167,non-gioco,val
clip_004134,val/non-gioco/clip_004134.mp4,seconda_parte,1677.0,1679.17,non-gioco,val
clip_004135,val/passaggio/clip_004135.mp4,seconda_parte,1682.45,1683.36,passaggio,val
clip_004136,val/passaggio/clip_004136.mp4,seconda_parte,1689.07,1689.49,passaggio,val
clip_004137,val/idle/clip_004137.mp4,seconda_parte,1690.7187984274344,1691.2187984274344,idle,val
clip_004138,val/non-gioco/clip_004138.mp4,seconda_parte,1693.6618426680438,1695.4058790812362,non-gioco,val
clip_004139,val/non-gioco/clip_004139.mp4,seconda_parte,1698.2641698378384,1699.7823643249749,non-gioco,val
clip_004140,val/passaggio/clip_004140.mp4,seconda_parte,1708.73,1708.98,passaggio,val
clip_004141,val/passaggio/clip_004141.mp4,seconda_parte,1711.37,1711.85,passaggio,val
clip_004142,val/passaggio/clip_004142.mp4,seconda_parte,1716.79,1717.3,passaggio,val
clip_004143,val/tiroDaTre0/clip_004143.mp4,seconda_parte,1722.08,1724.33,tiroDaTre0,val
clip_004144,val/non-gioco/clip_004144.mp4,seconda_parte,1727.5751730202728,1729.3677748828188,non-gioco,val
clip_004145,val/idle/clip_004145.mp4,seconda_parte,1733.7336418893058,1734.2036418893058,idle,val
clip_004146,val/non-gioco/clip_004146.mp4,seconda_parte,1737.3520696274882,1739.0357134693768,non-gioco,val
clip_004147,val/non-gioco/clip_004147.mp4,seconda_parte,1746.88797563515,1750.222226572077,non-gioco,val
clip_004148,val/non-gioco/clip_004148.mp4,seconda_parte,1761.565537118642,1763.2916687486243,non-gioco,val
clip_004149,val/non-gioco/clip_004149.mp4,seconda_parte,1763.88298842794,1766.5745440423964,non-gioco,val
clip_004150,val/non-gioco/clip_004150.mp4,seconda_parte,1775.3016876018223,1778.6882097603009,non-gioco,val
clip_004151,val/non-gioco/clip_004151.mp4,seconda_parte,1775.627765281068,1779.0781666243713,non-gioco,val
clip_004152,val/idle/clip_004152.mp4,seconda_parte,1781.654447822842,1782.000447822842,idle,val
clip_004153,val/idle/clip_004153.mp4,seconda_parte,1784.5860373717019,1785.046037371702,idle,val
clip_004154,val/passaggio/clip_004154.mp4,seconda_parte,1795.125,1795.587,passaggio,val
clip_004155,val/passaggio/clip_004155.mp4,seconda_parte,1799.413,1799.846,passaggio,val
clip_004156,val/tiroDaDue0/clip_004156.mp4,seconda_parte,1800.894,1802.865,tiroDaDue0,val
clip_004157,val/passaggio/clip_004157.mp4,seconda_parte,1804.788,1805.817,passaggio,val
clip_004158,val/passaggio/clip_004158.mp4,seconda_parte,1808.135,1808.587,passaggio,val
clip_004159,val/tiroDaDue0/clip_004159.mp4,seconda_parte,1809.077,1810.24,tiroDaDue0,val
clip_004160,val/non-gioco/clip_004160.mp4,seconda_parte,1818.9779171478694,1821.1756153054107,non-gioco,val
clip_004161,val/non-gioco/clip_004161.mp4,seconda_parte,1820.3544471583957,1822.4603874380578,non-gioco,val
clip_004162,val/non-gioco/clip_004162.mp4,seconda_parte,1822.364779232867,1825.150132451613,non-gioco,val
clip_004163,val/non-gioco/clip_004163.mp4,seconda_parte,1841.03,1843.63,non-gioco,val
clip_004164,val/tiroLibero1/clip_004164.mp4,seconda_parte,1850.481,1851.981,tiroLibero1,val
clip_004165,val/non-gioco/clip_004165.mp4,seconda_parte,1851.975,1855.71,non-gioco,val
clip_004166,val/non-gioco/clip_004166.mp4,seconda_parte,1855.71,1859.38,non-gioco,val
clip_004167,val/tiroLibero1/clip_004167.mp4,seconda_parte,1867.663,1869.067,tiroLibero1,val
clip_004168,val/non-gioco/clip_004168.mp4,seconda_parte,1876.0533871536638,1878.3998319629354,non-gioco,val
clip_004169,val/non-gioco/clip_004169.mp4,seconda_parte,1878.89,1881.52,non-gioco,val
clip_004170,val/passaggio/clip_004170.mp4,seconda_parte,1883.077,1883.394,passaggio,val
clip_004171,val/passaggio/clip_004171.mp4,seconda_parte,1886.923,1887.529,passaggio,val
clip_004172,val/tiroDaDue1/clip_004172.mp4,seconda_parte,1890.135,1892.154,tiroDaDue1,val
clip_004173,val/passaggio/clip_004173.mp4,seconda_parte,1894.586,1895.0,passaggio,val
clip_004174,val/idle/clip_004174.mp4,seconda_parte,1896.510113618893,1897.010113618893,idle,val
clip_004175,val/idle/clip_004175.mp4,seconda_parte,1897.430886748958,1897.7488867489578,idle,val
clip_004176,val/idle/clip_004176.mp4,seconda_parte,1899.652843588571,1900.5198435885711,idle,val
clip_004177,val/passaggio/clip_004177.mp4,seconda_parte,1901.385,1901.904,passaggio,val
clip_004178,val/passaggio/clip_004178.mp4,seconda_parte,1905.125,1905.336,passaggio,val
clip_004179,val/tiroDaDue1/clip_004179.mp4,seconda_parte,1919.942,1921.0,tiroDaDue1,val
clip_004180,val/passaggio/clip_004180.mp4,seconda_parte,1922.423,1922.663,passaggio,val
clip_004181,val/passaggio/clip_004181.mp4,seconda_parte,1928.298,1928.644,passaggio,val
clip_004182,val/passaggio/clip_004182.mp4,seconda_parte,1931.904,1932.288,passaggio,val
clip_004183,val/tiroDaDue0/clip_004183.mp4,seconda_parte,1934.221,1935.808,tiroDaDue0,val
clip_004184,val/passaggio/clip_004184.mp4,seconda_parte,1940.981,1941.423,passaggio,val
clip_004185,val/passaggio/clip_004185.mp4,seconda_parte,1945.135,1945.731,passaggio,val
clip_004186,val/passaggio/clip_004186.mp4,seconda_parte,1948.654,1949.019,passaggio,val
clip_004187,val/tiroDaTre0/clip_004187.mp4,seconda_parte,1950.211,1951.83,tiroDaTre0,val
clip_004188,val/passaggio/clip_004188.mp4,seconda_parte,1953.913,1954.317,passaggio,val
clip_004189,val/idle/clip_004189.mp4,seconda_parte,1956.6487949585273,1957.0657949585268,idle,val
clip_004190,val/non-gioco/clip_004190.mp4,seconda_parte,1959.2261569769462,1961.9665852285632,non-gioco,val
clip_004191,val/non-gioco/clip_004191.mp4,seconda_parte,1972.529578437935,1975.0687710239713,non-gioco,val
clip_004192,val/non-gioco/clip_004192.mp4,seconda_parte,1974.1740003042316,1976.5016040285636,non-gioco,val
clip_004193,val/non-gioco/clip_004193.mp4,seconda_parte,1975.6057247162573,1977.211869812283,non-gioco,val
clip_004194,val/non-gioco/clip_004194.mp4,seconda_parte,1987.27,1989.49,non-gioco,val
clip_004195,val/passaggio/clip_004195.mp4,seconda_parte,1992.192,1992.769,passaggio,val
clip_004196,val/idle/clip_004196.mp4,seconda_parte,1994.1237889048978,1995.6637889048977,idle,val
clip_004197,val/passaggio/clip_004197.mp4,seconda_parte,1996.644,1996.99,passaggio,val
clip_004198,val/tiroDaDue0/clip_004198.mp4,seconda_parte,1999.663,2001.01,tiroDaDue0,val
clip_004199,val/passaggio/clip_004199.mp4,seconda_parte,2001.961,2002.49,passaggio,val
clip_004200,val/tiroDaDue0/clip_004200.mp4,seconda_parte,2005.317,2006.279,tiroDaDue0,val
clip_004201,val/passaggio/clip_004201.mp4,seconda_parte,2008.913,2009.288,passaggio,val
clip_004202,val/idle/clip_004202.mp4,seconda_parte,2014.4709466904494,2014.9009466904492,idle,val
clip_004203,val/passaggio/clip_004203.mp4,seconda_parte,2017.711,2017.904,passaggio,val
clip_004204,val/idle/clip_004204.mp4,seconda_parte,2018.7468483826685,2019.2368483826685,idle,val
clip_004205,val/idle/clip_004205.mp4,seconda_parte,2019.0457745713225,2019.3637745713227,idle,val
clip_004206,val/non-gioco/clip_004206.mp4,seconda_parte,2022.3129580096652,2023.4441857767638,non-gioco,val
clip_004207,val/non-gioco/clip_004207.mp4,seconda_parte,2028.36,2030.73,non-gioco,val
clip_004208,val/tiroLibero0/clip_004208.mp4,seconda_parte,2033.875,2035.971,tiroLibero0,val
clip_004209,val/non-gioco/clip_004209.mp4,seconda_parte,2036.275,2040.69,non-gioco,val
clip_004210,val/non-gioco/clip_004210.mp4,seconda_parte,2040.69,2042.27,non-gioco,val
clip_004211,val/tiroLibero1/clip_004211.mp4,seconda_parte,2046.336,2049.192,tiroLibero1,val
clip_004212,val/non-gioco/clip_004212.mp4,seconda_parte,2050.2780546053336,2053.0714497459594,non-gioco,val
clip_004213,val/passaggio/clip_004213.mp4,seconda_parte,2064.779,2065.731,passaggio,val
clip_004214,val/passaggio/clip_004214.mp4,seconda_parte,2068.577,2068.865,passaggio,val
clip_004215,val/passaggio/clip_004215.mp4,seconda_parte,2072.731,2073.163,passaggio,val
clip_004216,val/passaggio/clip_004216.mp4,seconda_parte,2075.135,2075.49,passaggio,val
clip_004217,val/passaggio/clip_004217.mp4,seconda_parte,2076.769,2077.298,passaggio,val
clip_004218,val/passaggio/clip_004218.mp4,seconda_parte,2079.913,2080.529,passaggio,val
clip_004219,val/passaggio/clip_004219.mp4,seconda_parte,2082.279,2082.625,passaggio,val
clip_004220,val/tiroDaDue0/clip_004220.mp4,seconda_parte,2084.356,2086.0,tiroDaDue0,val
clip_004221,val/tiroDaDue0/clip_004221.mp4,seconda_parte,2087.221,2088.375,tiroDaDue0,val
clip_004222,val/non-gioco/clip_004222.mp4,seconda_parte,2089.5330332915687,2092.4599484368146,non-gioco,val
clip_004223,val/non-gioco/clip_004223.mp4,seconda_parte,2099.7990136792105,2103.0688560760495,non-gioco,val
clip_004224,val/idle/clip_004224.mp4,seconda_parte,2103.1999080591627,2103.7499080591624,idle,val
clip_004225,val/non-gioco/clip_004225.mp4,seconda_parte,2110.2258527449703,2113.5089270591448,non-gioco,val
clip_004226,val/non-gioco/clip_004226.mp4,seconda_parte,2110.3276568466595,2113.5332692795714,non-gioco,val
clip_004227,val/idle/clip_004227.mp4,seconda_parte,2122.540287414211,2122.744287414211,idle,val
clip_004228,val/idle/clip_004228.mp4,seconda_parte,2133.4302450682007,2134.1862450682006,idle,val
clip_004229,val/idle/clip_004229.mp4,seconda_parte,2140.866645062761,2141.856645062761,idle,val
clip_004230,val/non-gioco/clip_004230.mp4,seconda_parte,2147.102884887596,2150.2988839413815,non-gioco,val
clip_004231,val/non-gioco/clip_004231.mp4,seconda_parte,2149.8854798590764,2151.8779662947722,non-gioco,val
clip_004232,val/non-gioco/clip_004232.mp4,seconda_parte,2154.5442756345155,2156.979609017454,non-gioco,val
clip_004233,val/idle/clip_004233.mp4,seconda_parte,2159.774281270235,2161.604281270235,idle,val
clip_004234,val/non-gioco/clip_004234.mp4,seconda_parte,2168.5373277349513,2170.3402469902494,non-gioco,val
clip_004235,val/idle/clip_004235.mp4,seconda_parte,2183.6368580740746,2184.0698580740745,idle,val
clip_004236,val/idle/clip_004236.mp4,seconda_parte,2185.753799224096,2186.253799224096,idle,val
clip_004237,val/non-gioco/clip_004237.mp4,seconda_parte,2195.6740796927356,2198.989178937477,non-gioco,val
clip_004238,val/non-gioco/clip_004238.mp4,seconda_parte,2202.922939326978,2205.298820741427,non-gioco,val
clip_004239,val/non-gioco/clip_004239.mp4,seconda_parte,2203.4473645591374,2206.2551587547437,non-gioco,val
clip_004240,val/non-gioco/clip_004240.mp4,seconda_parte,2203.9863046148967,2206.0035732437636,non-gioco,val
clip_004241,val/non-gioco/clip_004241.mp4,seconda_parte,2206.047652607815,2209.3891744697594,non-gioco,val
clip_004242,val/non-gioco/clip_004242.mp4,seconda_parte,2208.041086191058,2209.539726127727,non-gioco,val
clip_004243,val/non-gioco/clip_004243.mp4,seconda_parte,2210.3564360044934,2213.6555230341205,non-gioco,val
clip_004244,val/passaggio/clip_004244.mp4,seconda_parte,2217.356,2217.702,passaggio,val
clip_004245,val/passaggio/clip_004245.mp4,seconda_parte,2218.548,2218.827,passaggio,val
clip_004246,val/passaggio/clip_004246.mp4,seconda_parte,2219.827,2220.288,passaggio,val
clip_004247,val/passaggio/clip_004247.mp4,seconda_parte,2225.471,2225.962,passaggio,val
clip_004248,val/tiroDaDue0/clip_004248.mp4,seconda_parte,2226.625,2228.375,tiroDaDue0,val
clip_004249,val/non-gioco/clip_004249.mp4,seconda_parte,2236.5592545101745,2237.5824224313747,non-gioco,val
clip_004250,val/non-gioco/clip_004250.mp4,seconda_parte,2242.2623575205607,2243.530609247495,non-gioco,val
clip_004251,val/non-gioco/clip_004251.mp4,seconda_parte,2243.77,2247.17,non-gioco,val
clip_004252,val/idle/clip_004252.mp4,seconda_parte,2253.6600072516953,2254.590007251695,idle,val
clip_004253,val/tiroLibero1/clip_004253.mp4,seconda_parte,2256.635,2258.5,tiroLibero1,val
clip_004254,val/non-gioco/clip_004254.mp4,seconda_parte,2267.182278977998,2268.893683108873,non-gioco,val
clip_004255,val/non-gioco/clip_004255.mp4,seconda_parte,2268.98,2271.35,non-gioco,val
clip_004256,val/tiroLibero1/clip_004256.mp4,seconda_parte,2275.577,2278.048,tiroLibero1,val
clip_004257,val/tiroDaDue1/clip_004257.mp4,seconda_parte,2292.135,2294.269,tiroDaDue1,val
clip_004258,val/passaggio/clip_004258.mp4,seconda_parte,2296.077,2296.327,passaggio,val
clip_004259,val/passaggio/clip_004259.mp4,seconda_parte,2301.327,2301.644,passaggio,val
clip_004260,val/passaggio/clip_004260.mp4,seconda_parte,2302.404,2302.625,passaggio,val
clip_004261,val/passaggio/clip_004261.mp4,seconda_parte,2303.654,2304.048,passaggio,val
clip_004262,val/passaggio/clip_004262.mp4,seconda_parte,2305.875,2306.346,passaggio,val
clip_004263,val/passaggio/clip_004263.mp4,seconda_parte,2310.404,2310.731,passaggio,val
clip_004264,val/passaggio/clip_004264.mp4,seconda_parte,2314.692,2315.558,passaggio,val
clip_004265,val/passaggio/clip_004265.mp4,seconda_parte,2316.875,2317.269,passaggio,val
clip_004266,val/passaggio/clip_004266.mp4,seconda_parte,2319.337,2319.788,passaggio,val
clip_004267,val/tiroDaTre0/clip_004267.mp4,seconda_parte,2320.135,2322.375,tiroDaTre0,val
clip_004268,val/non-gioco/clip_004268.mp4,seconda_parte,2338.0234840209355,2339.485437023554,non-gioco,val
clip_004269,val/non-gioco/clip_004269.mp4,seconda_parte,2340.3830002477266,2341.664617150277,non-gioco,val
clip_004270,val/non-gioco/clip_004270.mp4,seconda_parte,2341.4869328575046,2344.3801397331486,non-gioco,val
clip_004271,val/non-gioco/clip_004271.mp4,seconda_parte,2343.445579698151,2345.6156316206666,non-gioco,val
clip_004272,val/non-gioco/clip_004272.mp4,seconda_parte,2349.377964471865,2351.1869686470777,non-gioco,val
clip_004273,val/non-gioco/clip_004273.mp4,seconda_parte,2350.2693224994828,2352.416608677064,non-gioco,val
clip_004274,val/idle/clip_004274.mp4,seconda_parte,2359.8235501284666,2361.293550128467,idle,val
clip_004275,val/non-gioco/clip_004275.mp4,seconda_parte,2375.2030762135414,2377.561327422434,non-gioco,val
clip_004276,val/non-gioco/clip_004276.mp4,seconda_parte,2377.0939368204467,2380.1614113836376,non-gioco,val
clip_004277,val/non-gioco/clip_004277.mp4,seconda_parte,2382.6517441600236,2385.6286633210866,non-gioco,val
clip_004278,val/idle/clip_004278.mp4,seconda_parte,2393.152681231734,2394.133681231734,idle,val
clip_004279,val/non-gioco/clip_004279.mp4,seconda_parte,2394.481789121738,2395.698633546359,non-gioco,val
clip_004280,val/non-gioco/clip_004280.mp4,seconda_parte,2401.4883900067875,2402.9538876796078,non-gioco,val
clip_004281,val/idle/clip_004281.mp4,seconda_parte,2405.102947393571,2406.708947393571,idle,val
clip_004282,val/non-gioco/clip_004282.mp4,seconda_parte,2412.073911402789,2415.420312657141,non-gioco,val
clip_004283,val/non-gioco/clip_004283.mp4,seconda_parte,2417.0687233110834,2420.209089571767,non-gioco,val
clip_004284,val/passaggio/clip_004284.mp4,seconda_parte,2437.462,2438.115,passaggio,val
clip_004285,val/passaggio/clip_004285.mp4,seconda_parte,2440.59,2440.96,passaggio,val
clip_004286,val/passaggio/clip_004286.mp4,seconda_parte,2443.798,2444.587,passaggio,val
clip_004287,val/idle/clip_004287.mp4,seconda_parte,2448.999551311431,2449.5415513114312,idle,val
clip_004288,val/idle/clip_004288.mp4,seconda_parte,2451.7518564952125,2452.7518564952125,idle,val
clip_004289,val/non-gioco/clip_004289.mp4,seconda_parte,2453.251545859218,2454.9035090518814,non-gioco,val
clip_004290,val/non-gioco/clip_004290.mp4,seconda_parte,2466.0190861461083,2467.0476754815936,non-gioco,val
clip_004291,val/non-gioco/clip_004291.mp4,seconda_parte,2467.582602752903,2469.337467352132,non-gioco,val
clip_004292,val/non-gioco/clip_004292.mp4,seconda_parte,2473.3136167583866,2476.19800838784,non-gioco,val
clip_004293,val/passaggio/clip_004293.mp4,seconda_parte,2483.481,2483.885,passaggio,val
clip_004294,val/passaggio/clip_004294.mp4,seconda_parte,2485.519,2485.933,passaggio,val
clip_004295,val/passaggio/clip_004295.mp4,seconda_parte,2489.654,2490.038,passaggio,val
clip_004296,val/passaggio/clip_004296.mp4,seconda_parte,2491.423,2491.798,passaggio,val
clip_004297,val/passaggio/clip_004297.mp4,seconda_parte,2496.173,2496.721,passaggio,val
clip_004298,val/passaggio/clip_004298.mp4,seconda_parte,2497.144,2497.442,passaggio,val
clip_004299,val/tiroDaTre0/clip_004299.mp4,seconda_parte,2499.875,2502.212,tiroDaTre0,val
clip_004300,val/passaggio/clip_004300.mp4,seconda_parte,2502.837,2503.163,passaggio,val
clip_004301,val/non-gioco/clip_004301.mp4,seconda_parte,2511.466996121339,2514.198917597396,non-gioco,val
clip_004302,val/non-gioco/clip_004302.mp4,seconda_parte,2515.6178128154297,2516.91337493494,non-gioco,val
clip_004303,val/idle/clip_004303.mp4,seconda_parte,2528.0484455070577,2528.384445507058,idle,val
clip_004304,val/non-gioco/clip_004304.mp4,seconda_parte,2528.42,2530.2,non-gioco,val
clip_004305,val/tiroLibero1/clip_004305.mp4,seconda_parte,2533.74,2535.663,tiroLibero1,val
clip_004306,val/non-gioco/clip_004306.mp4,seconda_parte,2538.89,2541.34,non-gioco,val
clip_004307,val/tiroLibero0/clip_004307.mp4,seconda_parte,2543.413,2546.019,tiroLibero0,val
clip_004308,val/idle/clip_004308.mp4,seconda_parte,2553.0984690297555,2553.5124690297553,idle,val
clip_004309,val/passaggio/clip_004309.mp4,seconda_parte,2557.46,2558.29,passaggio,val
clip_004310,val/passaggio/clip_004310.mp4,seconda_parte,2562.567,2562.99,passaggio,val
clip_004311,val/passaggio/clip_004311.mp4,seconda_parte,2564.087,2564.26,passaggio,val
clip_004312,val/tiroDaDue0/clip_004312.mp4,seconda_parte,2570.894,2572.202,tiroDaDue0,val
clip_004313,val/passaggio/clip_004313.mp4,seconda_parte,2573.885,2574.798,passaggio,val
clip_004314,val/passaggio/clip_004314.mp4,seconda_parte,2577.721,2578.413,passaggio,val
clip_004315,val/passaggio/clip_004315.mp4,seconda_parte,2579.135,2579.683,passaggio,val
clip_004316,val/passaggio/clip_004316.mp4,seconda_parte,2583.769,2584.327,passaggio,val
clip_004317,val/passaggio/clip_004317.mp4,seconda_parte,2586.212,2586.385,passaggio,val
clip_004318,val/non-gioco/clip_004318.mp4,seconda_parte,2590.25,2593.43,non-gioco,val
clip_004319,train/idle/clip_004319.mp4,video1,6.095313077778196,8.144313077778175,idle,train
clip_004320,train/passaggio/clip_004320.mp4,video1,8.75,9.6,passaggio,train
clip_004321,train/passaggio/clip_004321.mp4,video1,14.323,15.339,passaggio,train
clip_004322,train/passaggio/clip_004322.mp4,video1,16.865,17.25,passaggio,train
clip_004323,train/non-gioco/clip_004323.mp4,video1,20.83,21.37,non-gioco,train
clip_004324,train/non-gioco/clip_004324.mp4,video1,28.730647731572542,30.744189263993537,non-gioco,train
clip_004325,train/non-gioco/clip_004325.mp4,video1,30.81398966090271,34.05178558544335,non-gioco,train
clip_004326,train/idle/clip_004326.mp4,video1,35.636765099032885,36.006765099032776,idle,train
clip_004327,train/passaggio/clip_004327.mp4,video1,43.327,43.606,passaggio,train
clip_004328,train/passaggio/clip_004328.mp4,video1,44.558,45.163,passaggio,train
clip_004329,train/tiroDaTre0/clip_004329.mp4,video1,45.962,48.048,tiroDaTre0,train
clip_004330,train/passaggio/clip_004330.mp4,video1,50.788,51.163,passaggio,train
clip_004331,train/passaggio/clip_004331.mp4,video1,53.24,53.615,passaggio,train
clip_004332,train/non-gioco/clip_004332.mp4,video1,62.08467995148599,63.86212482244764,non-gioco,train
clip_004333,train/non-gioco/clip_004333.mp4,video1,63.51517425999349,66.80550022462008,non-gioco,train
clip_004334,train/idle/clip_004334.mp4,video1,72.42183265765192,73.2198326576517,idle,train
clip_004335,train/passaggio/clip_004335.mp4,video1,75.962,76.577,passaggio,train
clip_004336,train/passaggio/clip_004336.mp4,video1,78.317,78.971,passaggio,train
clip_004337,train/passaggio/clip_004337.mp4,video1,80.212,80.51,passaggio,train
clip_004338,train/passaggio/clip_004338.mp4,video1,82.375,83.212,passaggio,train
clip_004339,train/idle/clip_004339.mp4,video1,84.87723900598428,85.49723900598428,idle,train
clip_004340,train/passaggio/clip_004340.mp4,video1,88.24,89.49,passaggio,train
clip_004341,train/tiroDaDue1/clip_004341.mp4,video1,93.221,94.558,tiroDaDue1,train
clip_004342,train/passaggio/clip_004342.mp4,video1,96.594,97.094,passaggio,train
clip_004343,train/passaggio/clip_004343.mp4,video1,100.375,101.625,passaggio,train
clip_004344,train/passaggio/clip_004344.mp4,video1,102.721,103.308,passaggio,train
clip_004345,train/passaggio/clip_004345.mp4,video1,104.067,104.49,passaggio,train
clip_004346,train/tiroDaDue0/clip_004346.mp4,video1,105.404,105.846,tiroDaDue0,train
clip_004347,train/non-gioco/clip_004347.mp4,video1,108.07431993460088,110.61088355496051,non-gioco,train
clip_004348,train/non-gioco/clip_004348.mp4,video1,115.07,115.98,non-gioco,train
clip_004349,train/passaggio/clip_004349.mp4,video1,120.154,121.423,passaggio,train
clip_004350,train/passaggio/clip_004350.mp4,video1,125.885,126.423,passaggio,train
clip_004351,train/tiroDaTre0/clip_004351.mp4,video1,127.183,129.442,tiroDaTre0,train
clip_004352,train/passaggio/clip_004352.mp4,video1,130.712,131.481,passaggio,train
clip_004353,train/passaggio/clip_004353.mp4,video1,133.452,133.683,passaggio,train
clip_004354,train/tiroDaTre1/clip_004354.mp4,video1,138.106,139.577,tiroDaTre1,train
clip_004355,train/passaggio/clip_004355.mp4,video1,142.629,143.048,passaggio,train
clip_004356,train/passaggio/clip_004356.mp4,video1,147.081,147.661,passaggio,train
clip_004357,train/passaggio/clip_004357.mp4,video1,148.094,148.938,passaggio,train
clip_004358,train/passaggio/clip_004358.mp4,video1,150.096,150.712,passaggio,train
clip_004359,train/passaggio/clip_004359.mp4,video1,152.106,152.548,passaggio,train
clip_004360,train/passaggio/clip_004360.mp4,video1,153.587,154.048,passaggio,train
clip_004361,train/passaggio/clip_004361.mp4,video1,158.742,159.403,passaggio,train
clip_004362,train/tiroDaDue1/clip_004362.mp4,video1,160.26,161.76,tiroDaDue1,train
clip_004363,train/passaggio/clip_004363.mp4,video1,164.192,165.058,passaggio,train
clip_004364,train/idle/clip_004364.mp4,video1,165.78852566958355,168.12852566958347,idle,train
clip_004365,train/passaggio/clip_004365.mp4,video1,169.76,170.404,passaggio,train
clip_004366,train/passaggio/clip_004366.mp4,video1,171.885,172.442,passaggio,train
clip_004367,train/passaggio/clip_004367.mp4,video1,175.644,176.115,passaggio,train
clip_004368,train/tiroDaTre0/clip_004368.mp4,video1,176.5,178.615,tiroDaTre0,train
clip_004369,train/passaggio/clip_004369.mp4,video1,178.91,179.84,passaggio,train
clip_004370,train/idle/clip_004370.mp4,video1,184.38131418595356,185.37131418595357,idle,train
clip_004371,train/idle/clip_004371.mp4,video1,185.07425311087437,186.10325311087436,idle,train
clip_004372,train/non-gioco/clip_004372.mp4,video1,189.04268494448945,190.37660689998145,non-gioco,train
clip_004373,train/idle/clip_004373.mp4,video1,191.6003110709042,192.0333110709042,idle,train
clip_004374,train/non-gioco/clip_004374.mp4,video1,194.2388746646802,197.10821175755734,non-gioco,train
clip_004375,train/non-gioco/clip_004375.mp4,video1,201.84,203.16,non-gioco,train
clip_004376,train/passaggio/clip_004376.mp4,video1,203.394,203.962,passaggio,train
clip_004377,train/passaggio/clip_004377.mp4,video1,204.663,205.356,passaggio,train
clip_004378,train/passaggio/clip_004378.mp4,video1,207.24,208.0,passaggio,train
clip_004379,train/passaggio/clip_004379.mp4,video1,209.53,209.79,passaggio,train
clip_004380,train/passaggio/clip_004380.mp4,video1,209.99,211.01,passaggio,train
clip_004381,train/passaggio/clip_004381.mp4,video1,214.91,215.73,passaggio,train
clip_004382,train/tiroDaDue0/clip_004382.mp4,video1,216.22,217.81,tiroDaDue0,train
clip_004383,train/idle/clip_004383.mp4,video1,221.07730796029466,222.8453079602947,idle,train
clip_004384,train/non-gioco/clip_004384.mp4,video1,225.77943668259854,227.8190507211766,non-gioco,train
clip_004385,train/non-gioco/clip_004385.mp4,video1,232.28,233.17,non-gioco,train
clip_004386,train/passaggio/clip_004386.mp4,video1,234.279,234.885,passaggio,train
clip_004387,train/passaggio/clip_004387.mp4,video1,243.481,244.183,passaggio,train
clip_004388,train/tiroDaDue0/clip_004388.mp4,video1,246.221,247.558,tiroDaDue0,train
clip_004389,train/idle/clip_004389.mp4,video1,249.5718972698028,250.03089726980264,idle,train
clip_004390,train/passaggio/clip_004390.mp4,video1,251.644,252.327,passaggio,train
clip_004391,train/tiroDaDue1/clip_004391.mp4,video1,253.385,255.231,tiroDaDue1,train
clip_004392,train/non-gioco/clip_004392.mp4,video1,258.88591526759296,261.54615136594214,non-gioco,train
clip_004393,train/non-gioco/clip_004393.mp4,video1,264.2751801432759,266.4522503354742,non-gioco,train
clip_004394,train/idle/clip_004394.mp4,video1,269.70364084465785,269.92964084465797,idle,train
clip_004395,train/non-gioco/clip_004395.mp4,video1,274.11,275.34,non-gioco,train
clip_004396,train/idle/clip_004396.mp4,video1,277.74865018257697,278.12365018257697,idle,train
clip_004397,train/tiroLibero0/clip_004397.mp4,video1,279.702,281.288,tiroLibero0,train
clip_004398,train/passaggio/clip_004398.mp4,video1,283.06,283.55,passaggio,train
clip_004399,train/passaggio/clip_004399.mp4,video1,287.75,288.692,passaggio,train
clip_004400,train/passaggio/clip_004400.mp4,video1,290.077,290.798,passaggio,train
clip_004401,train/passaggio/clip_004401.mp4,video1,293.25,293.406,passaggio,train
clip_004402,train/idle/clip_004402.mp4,video1,294.3168692400831,294.8508692400828,idle,train
